date,open,high,low,close,vol
2013-11-01,1400.000,1400.000,1400.000,1400.000,2
2013-11-08,1391.000,1391.000,1391.000,1391.000,2
2013-11-18,1381.000,1381.000,1381.000,1381.000,2
2013-11-19,1382.000,1382.000,1382.000,1382.000,2
2013-11-27,1387.000,1411.000,1387.000,1411.000,4
2013-11-28,1399.000,1399.000,1398.000,1398.000,4
2013-12-09,1396.000,1409.000,1396.000,1409.000,16
2013-12-12,1437.000,1437.000,1433.000,1436.000,12
2013-12-13,1428.000,1428.000,1428.000,1428.000,2
2013-12-16,1417.000,1417.000,1417.000,1417.000,2
2013-12-19,1418.000,1420.000,1418.000,1420.000,4
2013-12-24,1408.000,1408.000,1408.000,1408.000,2
2013-12-25,1410.000,1410.000,1410.000,1410.000,2
2013-12-31,1405.000,1405.000,1405.000,1405.000,2
2014-01-02,1379.000,1379.000,1378.000,1378.000,4
2014-01-08,1307.000,1307.000,1307.000,1307.000,2
2014-01-09,1315.000,1329.000,1315.000,1329.000,4
2014-01-16,1350.000,1350.000,1335.000,1342.000,12
2014-01-21,1292.000,1292.000,1292.000,1292.000,2
2014-01-22,1295.000,1295.000,1295.000,1295.000,2
2014-01-23,1329.000,1329.000,1322.000,1326.000,4
2014-02-26,1323.000,1353.000,1323.000,1353.000,4
2014-02-28,1335.000,1335.000,1335.000,1335.000,2
2014-03-10,1274.000,1274.000,1270.000,1270.000,4
2014-03-11,1296.000,1303.000,1280.000,1287.000,26
2014-03-19,1277.000,1277.000,1277.000,1277.000,2
2014-03-20,1276.000,1276.000,1276.000,1276.000,2
2014-03-21,1268.000,1278.000,1268.000,1272.000,14
2014-03-24,1241.000,1246.000,1241.000,1246.000,16
2014-03-28,1252.000,1256.000,1249.000,1255.000,20
2014-03-31,1271.000,1276.000,1263.000,1263.000,8
2014-04-01,1272.000,1275.000,1272.000,1275.000,4
2014-04-02,1268.000,1268.000,1256.000,1260.000,6
2014-04-09,1292.000,1292.000,1283.000,1287.000,28
2014-04-10,1282.000,1282.000,1282.000,1282.000,2
2014-04-11,1277.000,1277.000,1267.000,1267.000,18
2014-04-14,1264.000,1266.000,1264.000,1266.000,4
2014-04-16,1266.000,1273.000,1266.000,1273.000,6
2014-04-17,1270.000,1270.000,1264.000,1264.000,4
2014-04-18,1262.000,1262.000,1245.000,1249.000,6
2014-04-21,1236.000,1246.000,1235.000,1235.000,10
2014-04-22,1208.000,1222.000,1208.000,1222.000,10
2014-04-24,1244.000,1244.000,1230.000,1231.000,66
2014-04-25,1230.000,1230.000,1230.000,1230.000,4
2014-04-28,1223.000,1223.000,1217.000,1217.000,22
2014-05-05,1240.000,1242.000,1240.000,1242.000,6
2014-05-08,1207.000,1207.000,1207.000,1207.000,2
2014-05-09,1224.000,1224.000,1211.000,1211.000,4
2014-05-12,1217.000,1217.000,1214.000,1214.000,4
2014-05-14,1209.000,1209.000,1209.000,1209.000,2
2014-05-27,1159.000,1159.000,1147.000,1147.000,42
2014-05-29,1143.000,1144.000,1118.000,1124.000,28
2014-06-03,1107.000,1108.000,1087.000,1108.000,6
2014-06-04,1095.000,1106.000,1083.000,1102.000,26
2014-06-05,1100.000,1107.000,1079.000,1079.000,94
2014-06-06,1097.000,1097.000,1097.000,1097.000,2
2014-06-10,1072.000,1072.000,1070.000,1070.000,20
2014-06-16,1054.000,1068.000,1032.000,1044.000,20
2014-06-17,1054.000,1054.000,1045.000,1045.000,6
2014-06-18,1049.000,1049.000,1045.000,1045.000,6
2014-06-19,1050.000,1050.000,1050.000,1050.000,10
2014-06-20,1034.000,1050.000,1033.000,1041.000,28
2014-06-23,1077.000,1077.000,1050.000,1058.000,12
2014-06-24,1066.000,1076.000,1047.000,1051.000,20
2014-06-25,1050.000,1060.000,1042.000,1055.000,12
2014-06-26,1045.000,1090.000,1045.000,1072.000,18
2014-06-27,1079.000,1080.000,1057.000,1066.000,14
2014-06-30,1033.000,1080.000,1033.000,1049.000,4
2014-07-01,1075.000,1075.000,1033.000,1050.000,18
2014-07-02,1056.000,1075.000,1049.000,1056.000,2
2014-07-03,1078.000,1078.000,1056.000,1062.000,4
2014-07-04,1060.000,1078.000,1060.000,1060.000,2
2014-07-07,1040.000,1060.000,1040.000,1040.000,0
2014-07-08,1050.000,1050.000,1040.000,1050.000,2
2014-07-09,1050.000,1050.000,1017.000,1017.000,14
2014-07-10,1002.000,1013.000,986.000,989.000,72
2014-07-11,985.000,1013.000,979.000,990.000,20
2014-07-14,1020.000,1020.000,985.000,985.000,8
2014-07-15,987.000,1020.000,985.000,997.000,14
2014-07-16,994.000,1003.000,985.000,1003.000,14
2014-07-17,1022.000,1022.000,1004.000,1017.000,50
2014-07-18,1005.000,1022.000,994.000,1007.000,58
2014-07-21,1009.000,1037.000,994.000,1026.000,32
2014-07-22,1024.000,1037.000,1009.000,1017.000,14
2014-07-23,1012.000,1024.000,1011.000,1011.000,28
2014-07-24,1014.000,1016.000,1011.000,1016.000,4
2014-07-25,993.000,1016.000,993.000,993.000,2
2014-07-28,1011.000,1011.000,993.000,1011.000,2
2014-07-29,1027.000,1027.000,1011.000,1024.000,8
2014-07-30,1024.000,1027.000,1013.000,1018.000,6
2014-07-31,1032.000,1032.000,1018.000,1032.000,2
2014-08-01,1018.000,1032.000,1018.000,1025.000,8
2014-08-04,1032.000,1053.000,1018.000,1053.000,20
2014-08-05,1062.000,1062.000,1030.000,1052.000,4
2014-08-06,1051.000,1062.000,1051.000,1051.000,8
2014-08-07,1069.000,1069.000,1051.000,1069.000,4
2014-08-08,1075.000,1075.000,1035.000,1035.000,16
2014-08-11,1075.000,1075.000,1035.000,1065.000,0
