date,open,high,low,close,vol
2017-05-12,1198.000,1198.000,1198.000,1198.000,2
2017-06-02,1174.000,1180.000,1174.000,1180.000,4
2017-06-14,1211.000,1211.000,1211.000,1211.000,2
2017-06-16,1240.000,1254.000,1229.000,1229.000,8
2017-06-19,1248.000,1248.000,1239.000,1239.000,4
2017-07-07,1314.000,1314.000,1314.000,1314.000,2
2017-07-17,1314.000,1315.000,1314.000,1314.000,6
2017-08-02,1351.000,1351.000,1351.000,1351.000,2
2017-08-04,1357.000,1373.000,1357.000,1373.000,4
2017-08-07,1346.000,1346.000,1346.000,1346.000,2
2017-08-14,1412.000,1412.000,1412.000,1412.000,2
2017-09-13,1370.000,1370.000,1362.000,1362.000,4
2017-09-14,1374.000,1374.000,1374.000,1374.000,2
2017-09-18,1320.000,1320.000,1320.000,1320.000,2
2017-09-19,1321.000,1321.000,1319.000,1319.000,4
2017-11-09,1362.000,1373.000,1362.000,1373.000,4
2017-11-15,1391.000,1391.000,1391.000,1391.000,2
2017-11-17,1393.000,1399.000,1388.000,1399.000,16
2017-11-21,1431.000,1431.000,1431.000,1431.000,2
2017-12-01,1438.000,1438.000,1438.000,1438.000,2
2017-12-13,1454.000,1455.000,1446.000,1455.000,8
2017-12-25,1485.000,1496.000,1485.000,1489.000,8
2018-01-02,1467.000,1467.000,1455.000,1455.000,4
2018-01-03,1479.000,1479.000,1439.000,1456.000,16
2018-01-04,1458.000,1474.000,1458.000,1474.000,4
2018-01-05,1462.000,1462.000,1462.000,1462.000,2
2018-01-08,1466.000,1480.000,1457.000,1480.000,6
2018-01-09,1510.000,1510.000,1510.000,1510.000,2
2018-01-11,1490.000,1490.000,1490.000,1490.000,2
2018-01-16,1489.000,1489.000,1489.000,1489.000,4
2018-01-25,1490.000,1490.000,1490.000,1490.000,2
2018-02-23,1461.000,1484.000,1433.000,1464.000,8
2018-02-26,1389.000,1490.000,1389.000,1463.000,12
2018-02-28,1489.000,1535.000,1449.000,1484.000,76
2018-03-05,1489.000,1490.000,1489.000,1490.000,10
2018-03-06,1537.000,1537.000,1521.000,1533.000,10
2018-03-07,1520.000,1520.000,1520.000,1520.000,2
2018-03-08,1488.000,1492.000,1488.000,1491.000,24
2018-03-14,1490.000,1490.000,1490.000,1490.000,2
2018-03-20,1415.000,1541.000,1415.000,1510.000,8
2018-03-26,1491.000,1493.000,1385.000,1457.000,28
2018-03-27,1497.000,1524.000,1497.000,1524.000,30
2018-03-29,1588.000,1588.000,1588.000,1588.000,2
2018-04-03,1596.000,1596.000,1596.000,1596.000,4
