symbol,name,current,chg,percent,last_close,open,high,low,volume,amount,market_capital,pe_ttm,high52w,low52w,hasexist
SH601015,陕西黑猫,6.1,-0.06,-0.97,6.16,6.05,6.35,5.97,22852007.0,139373959.0,7647473681.0,27.062,8.74,5.03,false
SH601016,节能风电,2.85,-0.01,-0.35,2.86,2.84,2.9,2.81,53741948.0,153820504.0,11843346000.0,22.988,3.39,2.13,false
SH601018,宁波港,3.94,-0.02,-0.51,3.96,3.95,4.0,3.91,26420104.0,104338559.0,51901020363.52,18.054,5.4,3.29,false
SH601019,山东出版,8.75,-0.18,-2.02,8.93,8.88,8.98,8.69,10276136.0,90857253.0,18260375000.0,12.0,10.86,6.59,false
SH601020,华钰矿业,10.56,-0.28,-2.58,10.84,10.74,10.83,10.46,14658193.0,155755855.0,5553676128.0,19.402,19.73,7.6,false
SH601021,春秋航空,34.95,-0.35,-0.99,35.3,35.3,35.88,34.71,3519228.0,124105709.0,32045575034.4,21.565,40.74,29.43,false
SH601028,玉龙股份,5.03,-0.06,-1.18,5.09,5.08,5.19,4.97,9105752.0,46268752.0,3938619572.8,42.255,9.1,4.14,false
SH601038,一拖股份,4.99,0.02,0.4,4.97,4.92,5.08,4.87,11524188.0,57698353.0,4919391500.0,None,7.59,3.94,false
SH601058,赛轮轮胎,2.7,-0.01,-0.37,2.71,2.71,2.73,2.66,35779083.0,96639657.0,7293943830.6,10.955,3.27,2.03,false
SH601066,中信建投,21.9,1.99,9.99,19.91,20.49,21.9,19.99,192035685.0,4123793303.0,167455836712.2,54.237,21.9,5.97,false
SH601068,中铝国际,6.3,-0.2,-3.08,6.5,6.35,6.66,6.15,103016531.0,656346090.0,18642120002.1,31.407,10.66,4.14,false
SH601069,西部黄金,15.08,-0.07,-0.46,15.15,15.0,15.49,14.94,23098388.0,351219801.0,9590880000.0,257.58,26.02,12.53,false
SH601086,国芳集团,6.0,0.0,0.0,6.0,5.98,6.08,5.92,14271877.0,85678504.0,3996000000.0,29.89,11.48,4.85,false
SH601088,中国神华,20.61,-0.2,-0.96,20.81,20.9,21.23,20.45,31085054.0,646160955.0,409925077577.55,9.178,23.23,16.7,false
SH601098,中南传媒,13.74,0.28,2.08,13.46,13.47,13.95,13.36,10145273.0,139170548.0,24677040000.0,19.935,13.95,10.06,false
SH601099,太平洋,4.07,0.37,10.0,3.7,3.83,4.07,3.83,1116663575.0,4513526951.0,27742407625.9,None,4.07,1.93,false
SH601100,恒立液压,27.87,-0.9,-3.13,28.77,28.8,28.8,27.39,6218987.0,173896235.0,24581340000.0,29.794,29.71,17.2,false
SH601101,昊华能源,6.7,-0.04,-0.59,6.74,6.74,6.88,6.58,21539036.0,145170804.0,8039988422.4,8.901,7.72,5.59,false
SH601106,中国一重,3.85,0.21,5.77,3.64,4.0,4.0,3.73,263896875.0,1026825266.0,26402464268.95,181.339,4.0,2.5,false
SH601107,四川成渝,3.87,0.03,0.78,3.84,3.89,3.95,3.84,12789715.0,49964221.0,11834692200.0,13.361,4.05,3.03,false
SH601108,财通证券,10.75,0.14,1.32,10.61,10.53,11.03,10.3,219980692.0,2344931161.0,38581750000.0,39.897,16.9,6.43,false
SH601111,中国国航,10.28,0.21,2.09,10.07,10.06,10.48,9.88,82299305.0,842935261.0,149315100101.8,25.311,13.74,6.75,false
SH601113,华鼎股份,7.63,-0.1,-1.29,7.73,7.72,7.88,7.62,13405500.0,103383147.0,8863352105.37,32.532,14.88,6.22,false
SH601116,三江购物,12.53,-0.04,-0.32,12.57,12.6,13.05,12.35,9159401.0,115848843.0,6862410352.0,63.144,23.75,10.3,false
SH601117,中国化学,6.12,-0.03,-0.49,6.15,6.12,6.23,6.07,40740915.0,250602664.0,30189960000.0,15.969,8.12,5.3,false
SH601118,海南橡胶,5.31,-0.1,-1.85,5.41,5.44,5.45,5.26,67729244.0,363385857.0,22723761602.07,131.786,7.14,4.37,false
SH601126,四方股份,6.1,-0.11,-1.77,6.21,6.19,6.26,6.04,8857424.0,54701956.0,4960349200.0,20.695,7.06,4.44,false
SH601127,小康股份,16.74,-0.1,-0.59,16.84,16.8,16.98,16.72,2630055.0,44252944.0,15821868116.88,55.718,20.56,14.54,false
SH601128,常熟银行,7.74,0.33,4.45,7.41,7.33,8.15,7.25,101063028.0,781799781.0,17513686091.34,None,8.15,5.42,false
SH601137,博威合金,8.15,0.02,0.25,8.13,8.1,8.37,8.03,3832158.0,31613631.0,5111840620.2,15.252,11.55,5.88,false
SH601138,工业富联,14.93,-0.17,-1.13,15.1,15.05,15.2,14.63,65136521.0,974050169.0,294050832314.46,18.238,26.36,11.11,false
SH601139,深圳燃气,5.97,0.01,0.17,5.96,5.95,6.05,5.92,13366169.0,80105751.0,17176213771.98,18.044,6.94,5.19,false
SH601155,新城控股,33.24,0.0,0.0,33.24,33.2,33.88,33.03,13912238.0,464431964.0,75013511942.64,10.48,38.75,19.89,false
SH601158,重庆水务,6.02,-0.04,-0.66,6.06,6.06,6.19,5.99,8686951.0,52969464.0,28896000000.0,14.725,6.55,5.02,false
SH601162,天风证券,10.28,0.45,4.58,9.83,9.85,10.64,9.45,261215579.0,2638771402.0,53250400000.0,136.344,10.64,2.15,false
SH601163,三角轮胎,12.43,-0.07,-0.56,12.5,12.45,12.68,12.37,5772581.0,72270228.0,9944000000.0,22.371,18.6,10.4,false
SH601166,兴业银行,17.73,0.36,2.07,17.37,17.57,18.03,17.5,130307675.0,2312987428.0,368326402015.23,6.079,18.03,13.73,false
SH601168,西部矿业,6.35,-0.06,-0.94,6.41,6.38,6.49,6.29,36820043.0,236105995.0,15132050000.0,24.314,7.53,5.35,false
SH601169,北京银行,6.5,0.14,2.2,6.36,6.41,6.64,6.38,108198991.0,704558289.0,137429397761.5,6.925,7.17,5.48,false
SH601177,杭齿前进,11.72,-0.99,-7.79,12.71,12.75,12.84,11.44,7485331.0,91773661.0,4688703200.0,299.456,13.02,5.4,false
SH601179,中国西电,4.22,0.04,0.96,4.18,4.2,4.32,4.18,28489699.0,121008631.0,21631223525.44,43.301,4.36,3.09,false
SH601186,中国铁建,11.52,-0.04,-0.35,11.56,11.65,11.9,11.33,158354500.0,1840637677.0,156436318080.0,8.607,12.31,7.84,false
SH601188,龙江交通,3.41,0.03,0.89,3.38,3.38,3.45,3.35,11917049.0,40583146.0,4487145927.11,14.153,4.24,2.85,false
SH601198,东兴证券,13.54,-0.16,-1.17,13.7,13.71,14.16,13.24,62309770.0,851051816.0,37342787295.78,32.17,15.46,8.04,false
SH601199,江南水务,4.03,-0.03,-0.74,4.06,4.04,4.14,4.0,9099770.0,36870758.0,3768897476.76,20.855,5.37,3.26,false
SH601200,上海环境,14.71,-0.47,-3.1,15.18,14.8,14.99,14.5,13921393.0,206154034.0,10334420533.64,19.484,22.17,11.4,false
SH601208,东材科技,5.18,-0.19,-3.54,5.37,5.29,5.36,5.07,39575403.0,207322522.0,3245793180.0,81.649,6.2,3.06,false
SH601211,国泰君安,20.09,-0.48,-2.33,20.57,20.3,20.87,19.81,122334087.0,2473138390.0,175063068241.11,26.094,22.18,13.33,false
SH601212,白银有色,3.59,-0.02,-0.55,3.61,3.56,3.75,3.55,41643566.0,151903690.0,25032947462.53,None,6.66,2.88,false
SH601216,君正集团,3.73,0.34,10.03,3.39,3.34,3.73,3.29,205498116.0,708289457.0,31473804860.97,13.075,4.97,2.45,false
SH601218,吉鑫科技,3.01,0.09,3.08,2.92,2.9,3.07,2.88,52136774.0,155467104.0,2985197600.0,None,3.35,2.01,false
SH601222,林洋能源,5.6,-0.2,-3.45,5.8,5.78,5.81,5.48,52424000.0,295535807.0,9886304551.2,12.613,8.7,3.79,false
SH601225,陕西煤业,9.01,0.14,1.58,8.87,8.96,9.28,8.87,92487413.0,836302536.0,90100000000.0,8.195,9.28,6.89,false
SH601226,华电重工,4.42,0.05,1.14,4.37,4.39,4.48,4.35,13593624.0,60113941.0,5105100000.0,60.894,5.31,3.52,false
SH601228,广州港,4.71,-0.06,-1.26,4.77,4.76,4.82,4.66,27781200.0,132065925.0,29169877800.0,34.236,6.34,3.9,false
SH601229,上海银行,12.5,0.27,2.21,12.23,12.29,12.92,12.13,96047726.0,1201263392.0,136601237500.0,7.575,12.92,9.94,false
SH601231,环旭电子,11.67,-0.51,-4.19,12.18,12.15,12.29,11.44,26038684.0,308089379.0,25393028178.6,21.525,14.98,7.81,false
SH601233,桐昆股份,12.93,-0.11,-0.84,13.04,12.93,13.34,12.8,41172727.0,538368924.0,23557594220.13,7.559,20.36,9.34,false
SH601238,广汽集团,12.09,-0.23,-1.87,12.32,12.27,12.49,12.03,13722965.0,167349821.0,123725730619.53,10.589,16.27,9.9,false
SH601258,庞大集团,1.77,0.16,9.94,1.61,1.61,1.77,1.61,433149058.0,745870803.0,11814154221.54,None,2.49,1.13,false
SH601288,农业银行,3.82,0.03,0.79,3.79,3.79,3.89,3.78,604074661.0,2310185160.0,1336935189394.86,6.536,3.99,3.25,false
SH601298,青岛港,8.0,0.45,5.96,7.55,7.44,8.15,7.44,139364603.0,1083487925.0,51928800000.0,None,8.83,5.53,false
SH601311,骆驼股份,9.84,-0.11,-1.11,9.95,9.94,10.13,9.7,16087851.0,159751977.0,8348234076.48,16.039,13.66,8.05,false
SH601318,中国平安,69.98,-0.03,-0.04,70.01,70.3,71.43,68.99,101766358.0,7169557279.0,1279251293871.8,12.521,74.89,53.71,false
SH601319,中国人保,8.36,0.76,10.0,7.6,7.54,8.36,7.49,367209523.0,2981438186.0,369712561273.88,25.892,8.36,4.01,false
SH601326,秦港股份,3.49,0.01,0.29,3.48,3.53,3.59,3.43,25510959.0,89517059.0,19500067880.0,18.639,6.34,2.81,false
SH601328,交通银行,6.43,0.08,1.26,6.35,6.37,6.52,6.36,181562527.0,1167547001.0,477509332327.35,6.532,6.54,5.28,false
SH601330,绿色动力,13.25,0.15,1.15,13.1,13.02,13.48,12.98,18949391.0,250472349.0,15385900000.0,53.046,27.85,4.74,false
SH601333,广深铁路,3.84,0.06,1.59,3.78,3.8,3.9,3.79,58862577.0,226384741.0,27200782080.0,24.94,4.87,2.92,false
SH601336,新华保险,51.22,0.71,1.41,50.51,50.0,52.8,49.88,30337419.0,1556959705.0,159783176800.78,19.866,54.36,39.01,false
SH601339,百隆东方,5.19,-0.03,-0.57,5.22,5.22,5.27,5.15,5650600.0,29449551.0,7785000000.0,13.76,5.79,4.5,false
SH601360,三六零,27.24,0.94,3.57,26.3,25.8,27.9,25.55,22358022.0,605566292.0,184251360000.0,51.802,54.76,19.45,false
SH601366,利群股份,6.79,-0.05,-0.73,6.84,6.82,6.92,6.74,10196321.0,69828035.0,5842798123.4,13.995,11.77,5.94,false
SH601368,绿城水务,6.28,-0.06,-0.95,6.34,6.32,6.4,6.25,3082375.0,19512728.0,4620892439.44,16.033,8.56,5.52,false
SH601369,陕鼓动力,6.64,0.04,0.61,6.6,6.62,6.72,6.51,6614294.0,43867298.0,10881434347.12,30.052,8.96,4.95,false
SH601375,中原证券,5.93,0.15,2.6,5.78,5.7,6.1,5.68,111515013.0,658997853.0,22943589251.0,103.32,6.89,3.32,false
SH601377,兴业证券,7.12,-0.1,-1.39,7.22,7.14,7.39,6.93,252217912.0,1802502506.0,47680302318.88,46.335,7.9,3.86,false
SH601388,怡球资源,2.65,0.13,5.16,2.52,2.51,2.68,2.51,128274876.0,333799884.0,5367310000.0,33.766,3.9,1.68,false
SH601390,中国中铁,7.44,-0.03,-0.4,7.47,7.56,7.66,7.36,143048472.0,1076797310.0,169961603479.92,9.403,8.07,6.6,false
SH601398,工商银行,5.81,0.04,0.69,5.77,5.78,5.93,5.73,481514188.0,2799706270.0,2070720353687.09,6.956,6.52,4.81,false
SH601500,通用股份,7.14,-0.03,-0.42,7.17,7.17,7.28,7.1,2937967.0,21138186.0,5190202266.9,33.049,10.5,5.67,false
SH601515,东风股份,8.91,-0.28,-3.05,9.19,9.2,9.27,8.81,8889873.0,80295667.0,9907920000.0,15.81,10.14,6.18,false
SH601518,吉林高速,3.41,0.17,5.25,3.24,3.28,3.45,3.28,27230560.0,91211650.0,4604847362.61,16.468,4.21,2.39,false
SH601519,大智慧,7.13,0.65,10.03,6.48,7.13,7.13,7.13,4364225.0,31116924.0,14172301000.0,None,7.13,3.1,false
SH601555,东吴证券,9.58,-0.15,-1.54,9.73,9.65,10.0,9.31,81602104.0,786253702.0,28740000000.0,166.278,10.48,4.95,false
SH601558,ST锐电,1.34,0.06,4.69,1.28,1.27,1.34,1.27,139111774.0,184854086.0,8081004000.0,None,1.47,0.94,false
SH601566,九牧王,13.74,-0.25,-1.79,13.99,14.0,14.02,13.68,3634601.0,50276907.0,7895514441.0,15.776,16.71,11.36,false
SH601567,三星医疗,6.55,0.01,0.15,6.54,6.52,6.64,6.49,5795332.0,38110836.0,9082027297.15,10.24,9.52,5.4,false
SH601577,长沙银行,10.77,0.98,10.01,9.79,9.71,10.77,9.71,142768249.0,1499430990.0,36850133930.58,8.228,12.66,8.36,false
SH601579,会稽山,9.82,0.14,1.45,9.68,9.61,10.07,9.61,4165428.0,41062363.0,4884075200.0,26.378,11.97,8.6,false
SH601588,北辰实业,3.37,0.0,0.0,3.37,3.37,3.48,3.33,36074563.0,122707346.0,11346857400.0,7.617,4.67,2.23,false
SH601595,上海电影,13.97,-0.34,-2.38,14.31,14.31,14.39,13.88,3229200.0,45619845.0,5217795000.0,25.613,20.44,10.99,false
SH601598,中国外运,5.23,0.03,0.58,5.2,5.05,5.52,5.02,178126757.0,926770652.0,38706204266.25,None,5.7,4.04,false
SH601599,鹿港文化,3.63,0.03,0.83,3.6,3.59,3.68,3.56,18783722.0,68074361.0,3240591619.32,12.419,7.24,2.66,false
SH601600,中国铝业,4.21,0.01,0.24,4.2,4.23,4.3,4.14,195960158.0,829579696.0,71665453123.71,46.934,5.64,3.33,false
SH601601,中国太保,34.85,-0.62,-1.75,35.47,35.4,35.98,34.18,41018248.0,1442407414.0,315810700000.0,19.197,42.01,27.05,false
SH601606,长城军工,16.76,1.52,9.97,15.24,15.0,16.76,15.0,42218080.0,684549067.0,12138067984.0,None,23.57,4.0,false
SH601607,上海医药,18.46,-0.19,-1.02,18.65,18.62,18.84,18.3,14052449.0,261370156.0,52464968884.12,12.48,26.91,15.79,false
SH601608,中信重工,3.99,0.36,9.92,3.63,3.99,3.99,3.99,12926820.0,51578012.0,17314282979.07,217.563,3.99,2.39,false
SH601611,中国核建,7.91,-0.04,-0.5,7.95,7.92,8.13,7.81,27892710.0,221606122.0,20763750000.0,22.562,9.93,5.9,false
SH601615,明阳智能,12.38,-0.33,-2.6,12.71,12.75,12.96,12.01,88438171.0,1099085731.0,17080963039.64,48.899,13.75,5.7,false
SH601616,广电电气,4.15,-0.05,-1.19,4.2,4.18,4.25,4.09,28337350.0,118627746.0,3882636250.0,19.569,4.95,2.73,false
SH601618,中国中冶,3.53,-0.07,-1.94,3.6,3.66,3.66,3.47,317200772.0,1132782692.0,73154375670.1,11.652,4.1,2.9,false
SH601619,嘉泽新能,6.09,0.16,2.7,5.93,5.95,6.28,5.91,64200135.0,391356203.0,11771970000.0,43.711,11.77,3.83,false
SH601628,中国人寿,29.3,0.75,2.63,28.55,28.17,30.0,28.16,34254374.0,1000060924.0,828155856500.0,32.737,30.0,19.78,false
SH601633,长城汽车,7.9,-0.21,-2.59,8.11,8.07,8.13,7.81,24655347.0,196900206.0,72105425100.0,13.468,12.68,5.5,false
SH601636,旗滨集团,4.37,-0.04,-0.91,4.41,4.41,4.49,4.33,51813063.0,228900483.0,11747280787.8,9.2,6.99,3.38,false
SH601666,平煤股份,4.08,-0.04,-0.97,4.12,4.1,4.22,4.05,44124980.0,182096459.0,9633553126.56,10.95,6.47,3.39,false
SH601668,中国建筑,6.25,-0.05,-0.79,6.3,6.28,6.39,6.2,476955759.0,2993973601.0,262407340343.75,7.615,6.57,4.91,false
SH601669,中国电建,5.7,-0.18,-3.06,5.88,5.78,5.83,5.64,110535090.0,633375871.0,87204499636.8,11.329,7.24,4.56,false
SH601677,明泰铝业,10.14,0.05,0.5,10.09,10.02,10.28,10.02,4400300.0,44790930.0,5981346848.1,12.001,13.46,7.52,false
SH601678,滨化股份,5.07,0.04,0.8,5.03,5.02,5.21,5.01,24876346.0,127163336.0,7830108000.0,11.157,7.98,3.87,false
SH601688,华泰证券,23.75,-0.35,-1.45,24.1,23.88,24.58,23.01,144424824.0,3429571969.0,195973125000.0,21.657,26.13,13.4,false
SH601689,拓普集团,15.96,-0.3,-1.85,16.26,16.29,16.43,15.85,5484155.0,88500456.0,11612141017.68,14.442,23.19,13.8,false
SH601699,潞安环能,8.29,0.12,1.47,8.17,8.22,8.55,8.15,80237897.0,669063020.0,24798782268.0,7.973,12.49,6.43,false
SH601700,风范股份,8.61,-0.96,-10.03,9.57,8.61,8.61,8.61,16956100.0,145992021.0,9757127520.0,466.911,11.63,2.57,false
SH601717,郑煤机,6.07,-0.02,-0.33,6.09,6.09,6.15,6.03,25128704.0,153137567.0,10516101209.83,16.169,7.25,5.25,false
SH601718,际华集团,4.16,0.23,5.85,3.93,3.95,4.32,3.94,83115991.0,347196415.0,18269178320.64,46.045,6.19,3.18,false
SH601727,上海电气,5.6,-0.08,-1.41,5.68,5.68,5.79,5.52,39844311.0,225666345.0,82461512655.2,27.941,6.3,4.78,false
SH601766,中国中车,9.57,0.07,0.74,9.5,9.58,9.73,9.39,157131532.0,1505355886.0,274648129322.16,23.839,10.62,7.06,false
SH601777,力帆股份,4.53,-0.05,-1.09,4.58,4.57,4.66,4.49,24758172.0,113186883.0,5951321832.87,42.211,6.76,3.65,false
SH601788,光大证券,14.01,-0.29,-2.03,14.3,14.2,14.68,13.62,102232698.0,1449634483.0,64597134822.39,33.582,15.13,7.76,false
SH601789,宁波建工,3.67,-0.03,-0.81,3.7,3.69,3.74,3.62,18971830.0,69841905.0,3582213600.0,15.933,4.54,2.94,false
SH601798,*ST蓝科,5.45,-0.01,-0.18,5.46,5.43,5.52,5.42,2510401.0,13730924.0,1932178679.1,None,9.13,3.83,false
SH601799,星宇股份,56.2,-0.8,-1.4,57.0,56.1,57.87,56.0,1068000.0,60674185.0,15519924038.4,26.499,64.04,39.78,false
SH601800,中国交建,12.67,0.19,1.52,12.48,12.46,12.97,12.46,53948173.0,682776333.0,204933897834.75,9.438,14.23,10.44,false
SH601801,皖新传媒,7.67,-0.06,-0.78,7.73,7.73,7.86,7.58,13889161.0,107414706.0,15257200332.79,13.013,10.63,5.7,false
SH601808,中海油服,9.66,-0.08,-0.82,9.74,9.75,9.88,9.6,12490210.0,121443736.0,46093578720.0,None,12.01,8.15,false
SH601811,新华文轩,13.0,0.46,3.67,12.54,12.68,13.23,12.68,16646410.0,215398143.0,16039933000.0,18.918,13.78,8.09,false
SH601818,光大银行,4.26,0.09,2.16,4.17,4.18,4.37,4.17,240245162.0,1021036097.0,223604296193.82,6.643,4.37,3.3,false
SH601828,美凯龙,12.38,0.1,0.81,12.28,12.16,12.62,12.16,14820619.0,184341435.0,43949000000.0,8.141,19.16,10.25,false
SH601838,成都银行,9.04,0.36,4.15,8.68,8.63,9.44,8.61,97782839.0,882784241.0,32654752059.36,7.024,13.72,7.43,false
SH601857,中国石油,7.83,0.03,0.38,7.8,7.78,7.94,7.77,134180341.0,1052128400.0,1433054256314.94,26.76,9.34,7.08,false
SH601858,中国科传,10.41,-0.32,-2.98,10.73,10.5,10.85,10.23,12060531.0,127201522.0,8229105000.0,20.28,12.26,7.36,false
SH601860,紫金银行,7.96,0.72,9.94,7.24,7.28,7.96,6.98,182895810.0,1378935207.0,29140675556.44,23.183,7.96,3.77,false
SH601865,福莱特,6.17,0.56,9.98,5.61,6.17,6.17,6.17,470185.0,2901041.0,12031500000.0,None,6.17,2.88,false
SH601866,中远海发,3.0,0.2,7.14,2.8,2.8,3.07,2.8,104776343.0,311656838.0,35049375000.0,31.073,3.3,2.04,false
SH601869,长飞光纤,46.8,-0.5,-1.06,47.3,46.71,47.63,46.3,8106810.0,380830326.0,35469959054.4,22.515,74.44,31.55,false
SH601872,招商轮船,4.58,-0.08,-1.72,4.66,4.62,4.72,4.57,30518217.0,141520365.0,27785085969.06,132.213,4.87,3.25,false
SH601877,正泰电器,25.39,-0.51,-1.97,25.9,25.87,25.87,25.23,15247716.0,390311193.0,54624262221.24,14.916,30.32,19.59,false
SH601878,浙商证券,10.44,-0.03,-0.29,10.47,10.24,10.85,10.05,113664966.0,1189415054.0,34800000696.0,48.237,14.25,5.45,false
SH601880,大连港,2.33,-0.06,-2.51,2.39,2.41,2.41,2.29,151920393.0,355666898.0,30044268877.67,53.409,2.66,1.73,false
SH601881,中国银河,11.28,-0.12,-1.05,11.4,11.36,12.14,10.77,134898101.0,1554464187.0,114348278778.96,46.351,12.25,5.6,false
SH601882,海天精工,8.67,-0.03,-0.34,8.7,8.65,9.28,8.53,8400107.0,74299297.0,4525740000.0,41.327,14.81,6.65,false
SH601886,江河集团,8.02,-0.06,-0.74,8.08,8.1,8.29,7.95,15780446.0,128056623.0,9255481000.0,16.391,8.95,5.83,false
SH601888,中国国旅,63.08,0.73,1.17,62.35,62.4,64.22,62.36,11681747.0,743274001.0,123162157315.52,39.125,76.03,47.9,false
SH601890,亚星锚链,4.73,0.43,10.0,4.3,4.32,4.73,4.29,25034540.0,115841016.0,4537962000.0,None,7.15,3.22,false
SH601898,中煤能源,5.19,0.01,0.19,5.18,5.14,5.33,5.11,41547642.0,216463726.0,68812463046.0,16.356,5.71,4.34,false
SH601899,紫金矿业,3.63,-0.06,-1.63,3.69,3.66,3.71,3.59,274601696.0,1000401454.0,83603324570.7,17.995,4.85,2.93,false
SH601900,南方传媒,9.4,-0.21,-2.19,9.61,9.55,9.79,9.36,4293738.0,41068283.0,8421239720.4,12.975,11.48,6.47,false
SH601901,方正证券,7.73,-0.02,-0.26,7.75,7.75,8.04,7.52,110856347.0,863013509.0,63634143783.35,110.305,8.44,4.43,false
SH601908,京运通,4.1,-0.07,-1.68,4.17,4.13,4.17,4.07,27521170.0,113199233.0,8180720574.1,16.195,5.64,2.65,false
SH601918,新集能源,3.41,0.02,0.59,3.39,3.38,3.5,3.35,52704880.0,179914939.0,8833747538.0,35.081,4.19,2.76,false
SH601919,中远海控,5.08,-0.04,-0.78,5.12,5.09,5.32,5.03,40650025.0,210308902.0,62278408473.16,78.969,6.56,3.33,false
SH601928,凤凰传媒,8.52,0.19,2.28,8.33,8.34,8.75,8.28,25384751.0,217159257.0,21682548000.0,15.53,8.75,5.61,false
SH601929,吉视传媒,2.51,0.03,1.21,2.48,2.48,2.61,2.46,62814927.0,158537734.0,7808379682.4,23.028,2.97,1.81,false
SH601933,永辉超市,8.64,-0.21,-2.37,8.85,8.85,8.92,8.56,55500216.0,482946474.0,82688792613.12,57.333,11.07,6.68,false
SH601939,建设银行,7.25,0.06,0.83,7.19,7.2,7.45,7.15,225990872.0,1641600009.0,1812579586773.5,7.105,8.13,5.86,false
SH601949,中国出版,5.19,0.03,0.58,5.16,5.11,5.33,5.1,22279614.0,115769670.0,9458775000.0,15.357,7.04,3.54,false
SH601952,苏垦农发,7.36,-0.01,-0.14,7.37,7.33,7.53,7.29,18394497.0,136616527.0,10142080000.0,16.804,10.22,6.21,false
SH601958,金钼股份,6.85,-0.17,-2.42,7.02,6.94,7.05,6.73,27624942.0,191162242.0,22102240140.0,74.594,7.8,5.6,false
SH601965,中国汽研,7.91,-0.28,-3.42,8.19,8.17,8.24,7.8,4417845.0,35675011.0,7673747015.06,19.096,9.09,5.35,false
SH601966,玲珑轮胎,16.21,0.16,1.0,16.05,16.05,16.36,16.05,6666775.0,108341564.0,19452063575.62,15.459,19.24,12.7,false
SH601968,宝钢包装,4.95,0.04,0.81,4.91,4.92,5.09,4.84,11073432.0,54990828.0,4124999835.0,74.663,5.18,3.47,false
SH601969,海南矿业,5.34,0.11,2.1,5.23,5.3,5.41,5.18,24011046.0,127477598.0,10438206476.76,None,8.95,3.83,false
SH601975,ST长油,2.33,0.01,0.43,2.32,2.31,2.36,2.3,94584947.0,220981533.0,11704522055.92,35.672,3.38,2.04,false
SH601985,中国核电,6.07,-0.01,-0.16,6.08,6.08,6.15,6.01,59088995.0,358590526.0,94482160100.0,22.597,7.18,5.19,false
SH601988,中国银行,3.88,0.04,1.04,3.84,3.84,3.94,3.83,331536962.0,1284646675.0,1142224630015.08,6.34,4.09,3.26,false
SH601989,中国重工,5.26,0.14,2.73,5.12,5.12,5.43,5.12,276223010.0,1460226736.0,120347712458.18,104.88,5.72,3.8,false
SH601990,南京证券,14.15,1.29,10.03,12.86,12.7,14.15,12.58,132894298.0,1784456694.0,38898625967.45,None,14.15,4.55,false
SH601991,大唐发电,3.38,0.04,1.2,3.34,3.35,3.42,3.34,38756536.0,130838046.0,62552681503.52,32.285,4.01,2.87,false
SH601992,金隅集团,3.92,0.01,0.26,3.91,3.95,4.04,3.86,117299628.0,462798679.0,41856862845.28,None,5.53,3.03,false
SH601996,丰林集团,3.34,-0.03,-0.89,3.37,3.36,3.41,3.31,12266152.0,41327551.0,3828764912.0,35.877,4.73,2.5,false
SH601997,贵阳银行,13.12,0.45,3.55,12.67,12.64,13.63,12.64,71818675.0,944869410.0,30157525728.0,5.868,15.24,10.51,false
SH601998,中信银行,6.45,0.15,2.38,6.3,6.3,6.73,6.26,103170906.0,667292400.0,315629437895.85,7.091,6.73,5.28,false
SH601999,出版传媒,6.2,0.02,0.32,6.18,6.15,6.35,6.13,6499609.0,40723204.0,3415671140.0,19.726,7.47,4.21,false
SH603000,人民网,18.31,0.89,5.11,17.42,19.16,19.16,16.7,125303361.0,2307138053.0,20245203235.36,143.535,19.16,5.98,false
SH603001,奥康国际,11.01,-0.07,-0.63,11.08,11.04,11.17,10.96,2331034.0,25795617.0,4414789800.0,21.348,14.83,9.42,false
SH603002,宏昌电子,4.14,-0.08,-1.9,4.22,4.22,4.27,4.09,13680964.0,57403014.0,2543664438.0,28.33,5.93,3.29,false
SH603003,龙宇燃油,7.97,0.04,0.5,7.93,7.92,8.14,7.89,7702987.0,61686319.0,3319763243.94,53.068,12.54,6.4,false
SH603005,晶方科技,18.98,-0.33,-1.71,19.31,19.31,19.6,18.7,6447278.0,123370669.0,4444963305.9,62.495,34.77,13.81,false
SH603006,联明股份,11.89,-0.32,-2.62,12.21,12.16,12.29,11.72,4982967.0,59992087.0,2286739327.54,22.934,16.58,8.23,false
SH603007,花王股份,9.17,-0.23,-2.45,9.4,9.26,9.44,9.1,5141311.0,47820940.0,3127676090.0,16.549,15.55,7.33,false
SH603008,喜临门,10.05,-0.02,-0.2,10.07,10.1,10.25,9.91,6816467.0,68842297.0,3968320759.35,16.631,23.72,7.9,false
SH603009,北特科技,6.66,-0.07,-1.04,6.73,6.74,6.82,6.53,7740412.0,51692659.0,2391703588.98,28.412,13.81,5.2,false
SH603010,万盛股份,14.24,-0.32,-2.2,14.56,14.56,14.59,14.14,4887635.0,70194711.0,3603760958.24,24.166,29.8,12.7,false
SH603011,合锻智能,5.4,-0.02,-0.37,5.42,5.48,5.48,5.35,6789931.0,36774735.0,2447062882.2,56.655,9.18,3.72,false
SH603012,创力集团,8.44,-0.05,-0.59,8.49,8.46,8.67,8.38,7863000.0,66938972.0,5372566400.0,27.33,8.73,5.79,false
SH603013,亚普股份,17.81,0.17,0.96,17.64,17.7,18.05,17.36,7408119.0,131436790.0,9083100000.0,27.935,48.88,14.67,false
SH603015,弘讯科技,7.18,-0.13,-1.78,7.31,7.31,7.47,7.14,4720140.0,34396252.0,2923344180.0,36.726,9.0,5.38,false
SH603016,新宏泰,19.49,-0.57,-2.84,20.06,19.71,20.05,19.2,4550701.0,89712750.0,2887638400.0,49.728,25.66,13.4,false
