date,open,high,low,close,vol
2017-05-02,47890.000,48370.000,47890.000,48060.000,424
2017-05-03,48130.000,48170.000,47820.000,47850.000,196
2017-05-04,47450.000,47450.000,46500.000,46660.000,420
2017-05-05,46380.000,46520.000,46070.000,46340.000,96
2017-05-08,46350.000,46820.000,45800.000,45800.000,828
2017-05-09,45770.000,45940.000,45720.000,45930.000,246
2017-05-10,46150.000,46400.000,45980.000,46040.000,420
2017-05-11,46270.000,46470.000,45950.000,46380.000,210
2017-05-12,46740.000,46740.000,46050.000,46140.000,214
2017-05-15,46300.000,46640.000,46130.000,46590.000,476
2017-05-16,46570.000,46680.000,46240.000,46310.000,388
2017-05-17,46450.000,46850.000,46450.000,46640.000,390
2017-05-18,46350.000,46600.000,46090.000,46160.000,304
2017-05-19,45890.000,46610.000,45830.000,46440.000,194
2017-05-22,46850.000,47170.000,46690.000,46950.000,450
2017-05-23,47100.000,47310.000,46950.000,46990.000,444
2017-05-24,47120.000,47400.000,46710.000,46940.000,936
2017-05-25,46960.000,47060.000,46890.000,47060.000,138
2017-05-26,47190.000,47400.000,46980.000,47050.000,88
2017-05-31,46960.000,47400.000,46410.000,46430.000,220
2017-06-01,46450.000,46570.000,46270.000,46450.000,292
2017-06-02,46580.000,46600.000,46390.000,46490.000,92
2017-06-05,46100.000,46520.000,46090.000,46380.000,452
2017-06-06,46340.000,46360.000,46050.000,46050.000,52
2017-06-07,45900.000,46390.000,45840.000,45990.000,418
2017-06-08,46090.000,46440.000,46010.000,46410.000,282
2017-06-09,46590.000,47110.000,46590.000,47090.000,866
2017-06-12,47470.000,47910.000,47330.000,47540.000,668
2017-06-13,47450.000,47540.000,47010.000,47010.000,184
2017-06-14,46970.000,47160.000,46850.000,47100.000,198
2017-06-15,47000.000,47000.000,46610.000,46700.000,392
2017-06-16,46680.000,46880.000,46520.000,46580.000,136
2017-06-19,46750.000,46820.000,46570.000,46820.000,512
2017-06-20,47050.000,47180.000,46940.000,47080.000,82
2017-06-21,46770.000,46830.000,46600.000,46750.000,246
2017-06-22,47060.000,47370.000,46950.000,46960.000,370
2017-06-23,47200.000,47990.000,47070.000,47940.000,1396
2017-06-26,48190.000,48190.000,47660.000,48140.000,1970
2017-06-27,47980.000,47980.000,47750.000,47950.000,722
2017-06-28,47950.000,48370.000,47950.000,48160.000,1566
2017-06-29,48280.000,49760.000,48260.000,49030.000,6156
2017-06-30,49200.000,49330.000,48740.000,48950.000,1374
2017-07-03,48820.000,49010.000,48670.000,48920.000,550
2017-07-04,48700.000,48700.000,48240.000,48350.000,834
2017-07-05,48440.000,48630.000,48410.000,48430.000,478
2017-07-06,48170.000,48230.000,47960.000,48230.000,440
2017-07-07,48210.000,48340.000,48060.000,48340.000,468
2017-07-10,48160.000,48370.000,48030.000,48110.000,672
2017-07-11,47890.000,48430.000,47890.000,48430.000,484
2017-07-12,48260.000,48720.000,48170.000,48600.000,1134
2017-07-13,48770.000,48790.000,48520.000,48690.000,116
2017-07-14,48690.000,48800.000,46360.000,48330.000,1668
2017-07-17,48400.000,49240.000,48400.000,49210.000,1904
2017-07-18,49290.000,49410.000,48860.000,48910.000,628
2017-07-19,49070.000,49130.000,48930.000,49120.000,1078
2017-07-20,49120.000,49120.000,48880.000,49050.000,308
2017-07-21,49060.000,49270.000,48950.000,49180.000,134
2017-07-24,49160.000,49210.000,48980.000,49050.000,610
2017-07-25,49250.000,50000.000,49080.000,49920.000,3266
2017-07-26,50320.000,52130.000,50320.000,51560.000,5904
2017-07-27,51440.000,51720.000,51320.000,51400.000,602
2017-07-28,51540.000,51730.000,50920.000,51250.000,398
2017-07-31,51380.000,52140.000,51380.000,52130.000,188
2017-08-01,51710.000,51780.000,51540.000,51570.000,124
2017-08-02,51480.000,51690.000,51230.000,51360.000,254
2017-08-03,51490.000,51750.000,51210.000,51210.000,286
2017-08-04,51390.000,51810.000,51340.000,51650.000,142
2017-08-07,51500.000,52150.000,51430.000,51610.000,74
2017-08-08,52110.000,52270.000,51590.000,51600.000,60
2017-08-09,51750.000,52590.000,51750.000,52500.000,96
2017-08-10,52430.000,52500.000,51860.000,51920.000,52
2017-08-11,51900.000,51900.000,51080.000,51080.000,104
2017-08-14,51490.000,51590.000,51260.000,51260.000,86
2017-08-15,51340.000,51590.000,51260.000,51560.000,172
2017-08-16,51530.000,51530.000,51120.000,51350.000,90
2017-08-17,51830.000,52800.000,51830.000,52530.000,166
2017-08-18,52270.000,52350.000,51810.000,52200.000,234
2017-08-21,52340.000,53110.000,51950.000,52670.000,314
2017-08-22,52970.000,53200.000,52540.000,53200.000,662
2017-08-23,53320.000,53320.000,52400.000,52600.000,522
2017-08-24,52650.000,53140.000,52640.000,52830.000,176
2017-08-25,52950.000,53830.000,52950.000,53830.000,616
2017-08-28,53390.000,53970.000,53220.000,53880.000,296
2017-08-29,53950.000,54030.000,51180.000,53660.000,858
2017-08-30,53840.000,53960.000,53510.000,53730.000,520
2017-08-31,53370.000,53820.000,53370.000,53730.000,476
2017-09-01,53770.000,53780.000,53510.000,53710.000,512
2017-09-04,53560.000,54280.000,53460.000,54140.000,1560
2017-09-05,54000.000,54530.000,54000.000,54530.000,116
2017-09-06,54270.000,55590.000,53580.000,54130.000,234
2017-09-07,53900.000,54150.000,53550.000,53600.000,128
2017-09-08,53620.000,53660.000,52540.000,52560.000,2234
2017-09-11,52670.000,52670.000,51940.000,52400.000,466
2017-09-12,52550.000,52630.000,52280.000,52560.000,134
2017-09-13,51950.000,52300.000,51880.000,51900.000,628
2017-09-14,51460.000,51690.000,51220.000,51260.000,1600
2017-09-15,51240.000,51400.000,50950.000,51120.000,1300
2017-09-18,50970.000,51450.000,50640.000,51450.000,670
2017-09-19,51410.000,51650.000,51280.000,51520.000,480
2017-09-20,51470.000,51720.000,51330.000,51580.000,424
2017-09-21,51550.000,51610.000,50780.000,50940.000,904
2017-09-22,50920.000,51160.000,50140.000,50400.000,750
2017-09-25,50590.000,51250.000,50590.000,50960.000,1940
2017-09-26,51000.000,51470.000,50920.000,51330.000,474
2017-09-27,51140.000,51290.000,50810.000,51150.000,914
2017-09-28,51270.000,51270.000,50710.000,51260.000,1594
2017-09-29,51330.000,52290.000,51270.000,52290.000,1374
2017-10-09,52290.000,52890.000,51270.000,52540.000,1370
2017-10-10,52480.000,52800.000,52240.000,52240.000,8860
2017-10-11,52230.000,52840.000,52110.000,52730.000,7290
2017-10-12,52620.000,53870.000,52530.000,53510.000,21554
2017-10-13,53660.000,53880.000,53430.000,53690.000,4962
2017-10-16,53590.000,56050.000,53380.000,55800.000,34250
2017-10-17,55970.000,56750.000,55680.000,55770.000,8964
2017-10-18,55840.000,55960.000,55080.000,55480.000,3092
2017-10-19,55430.000,55700.000,55080.000,55190.000,2696
2017-10-20,54920.000,55960.000,54760.000,55690.000,3572
2017-10-23,55500.000,55730.000,54700.000,54960.000,2610
2017-10-24,55240.000,56260.000,55150.000,55900.000,5732
2017-10-25,55980.000,56020.000,54600.000,55000.000,8426
2017-10-26,55260.000,55520.000,55070.000,55180.000,2890
2017-10-27,55150.000,55290.000,54290.000,54350.000,4386
2017-10-30,54000.000,54170.000,53710.000,53930.000,3080
2017-10-31,54070.000,54500.000,53750.000,54180.000,3694
2017-11-01,53900.000,55250.000,53820.000,54860.000,3714
2017-11-02,54620.000,54780.000,54190.000,54380.000,4046
2017-11-03,54240.000,55140.000,54230.000,54740.000,6186
2017-11-06,54710.000,55180.000,54200.000,55110.000,5562
2017-11-07,55050.000,55450.000,54800.000,54990.000,5662
2017-11-08,54710.000,54820.000,53780.000,53850.000,5662
2017-11-09,54060.000,54340.000,53490.000,53590.000,6276
2017-11-10,53690.000,54180.000,53580.000,53980.000,2472
2017-11-13,54050.000,54050.000,53730.000,54010.000,2590
2017-11-14,53870.000,55170.000,53660.000,54490.000,25498
2017-11-15,54400.000,54560.000,53020.000,53200.000,10478
2017-11-16,53390.000,53500.000,52940.000,53250.000,9176
2017-11-17,53480.000,53600.000,53120.000,53350.000,4482
2017-11-20,53310.000,53840.000,53050.000,53400.000,5704
2017-11-21,53430.000,54070.000,53340.000,53860.000,5024
2017-11-22,54020.000,54690.000,53990.000,54590.000,8506
2017-11-23,54390.000,54710.000,54230.000,54250.000,7504
2017-11-24,54270.000,54860.000,54160.000,54800.000,10242
2017-11-27,54930.000,55140.000,54170.000,54210.000,13522
2017-11-28,54280.000,54400.000,53590.000,53850.000,10288
2017-11-29,53550.000,53760.000,53370.000,53540.000,9892
2017-11-30,53340.000,53430.000,52750.000,53170.000,11462
2017-12-01,53350.000,53540.000,52980.000,53220.000,8430
2017-12-04,53080.000,53980.000,53050.000,53850.000,8974
2017-12-05,53780.000,53820.000,52710.000,52800.000,17100
2017-12-06,52500.000,52530.000,51330.000,51640.000,36350
2017-12-07,51660.000,51950.000,51410.000,51440.000,12576
2017-12-08,51650.000,52110.000,51500.000,51980.000,16214
2017-12-11,51930.000,52110.000,51500.000,51540.000,13022
2017-12-12,51760.000,52530.000,51610.000,52300.000,18060
2017-12-13,52300.000,52660.000,52110.000,52600.000,20950
2017-12-14,52600.000,52970.000,52410.000,52550.000,22030
2017-12-15,52770.000,53280.000,52770.000,53170.000,15848
2017-12-18,53090.000,54070.000,53030.000,53790.000,16222
2017-12-19,53860.000,54070.000,53550.000,53650.000,13190
2017-12-20,53700.000,54180.000,53660.000,53970.000,10926
2017-12-21,54150.000,54880.000,54100.000,54490.000,16572
2017-12-22,54500.000,54850.000,54290.000,54800.000,13976
2017-12-25,54800.000,55550.000,54690.000,54990.000,18284
2017-12-26,54990.000,55580.000,54750.000,55500.000,21938
2017-12-27,55610.000,55710.000,55120.000,55240.000,30990
2017-12-28,55300.000,56110.000,55300.000,56110.000,43108
2017-12-29,55980.000,56130.000,55540.000,55750.000,27132
2018-01-02,55640.000,55880.000,55090.000,55530.000,30198
2018-01-03,55400.000,55470.000,54920.000,55090.000,27882
2018-01-04,55090.000,55560.000,54810.000,55470.000,33418
2018-01-05,55650.000,55650.000,54940.000,55120.000,24146
2018-01-08,54810.000,54950.000,54570.000,54850.000,31834
2018-01-09,54720.000,55240.000,54670.000,55150.000,26068
2018-01-10,55120.000,55320.000,54830.000,54940.000,28018
2018-01-11,55370.000,55460.000,55060.000,55240.000,28068
2018-01-12,55200.000,55260.000,54400.000,54930.000,41014
2018-01-15,54690.000,55260.000,54520.000,55120.000,46784
2018-01-16,55120.000,55140.000,54320.000,54450.000,47974
2018-01-17,53900.000,54170.000,53700.000,53700.000,65714
2018-01-18,53810.000,54080.000,53580.000,53800.000,54316
2018-01-19,53960.000,54030.000,53660.000,53830.000,49654
2018-01-22,53850.000,54120.000,53450.000,54050.000,66384
2018-01-23,54050.000,54050.000,53590.000,53860.000,51866
2018-01-24,53080.000,53160.000,52700.000,52860.000,111598
2018-01-25,53000.000,54290.000,52940.000,54000.000,131454
2018-01-26,53850.000,53990.000,53330.000,53580.000,65202
2018-01-29,53560.000,53930.000,53260.000,53740.000,79916
2018-01-30,53590.000,53720.000,52970.000,53080.000,90948
2018-01-31,53290.000,53460.000,53030.000,53370.000,93718
2018-02-01,53480.000,53540.000,53090.000,53140.000,75934
2018-02-02,53070.000,53830.000,52970.000,53670.000,110622
2018-02-05,53390.000,53490.000,52890.000,53210.000,132408
2018-02-06,53220.000,54020.000,52770.000,52930.000,233590
2018-02-07,53060.000,53360.000,52670.000,52890.000,168268
2018-02-08,52700.000,52820.000,51780.000,52120.000,302370
2018-02-09,52120.000,52210.000,51440.000,51560.000,258852
2018-02-12,51330.000,51900.000,50920.000,51710.000,268694
2018-02-13,51710.000,52300.000,51520.000,52140.000,179328
2018-02-14,52380.000,52850.000,52230.000,52790.000,172660
2018-02-22,53080.000,53090.000,52560.000,52750.000,96064
2018-02-23,52880.000,53840.000,52840.000,53590.000,261144
2018-02-26,53390.000,53750.000,53200.000,53600.000,220706
2018-02-27,53490.000,53580.000,53100.000,53370.000,174578
2018-02-28,53100.000,53160.000,52490.000,52590.000,238954
2018-03-01,52600.000,52680.000,52120.000,52290.000,178432
2018-03-02,52010.000,52500.000,51900.000,52320.000,189950
2018-03-05,52200.000,52410.000,51850.000,51950.000,154444
2018-03-06,51890.000,52520.000,51650.000,52420.000,142742
2018-03-07,52650.000,52700.000,52200.000,52240.000,96522
2018-03-08,52040.000,52210.000,51740.000,51850.000,79074
2018-03-09,51650.000,51750.000,50890.000,50980.000,107922
2018-03-12,51170.000,52330.000,51170.000,51720.000,122566
2018-03-13,51690.000,51950.000,51460.000,51470.000,71108
2018-03-14,51760.000,52180.000,51640.000,52050.000,72242
