date,open,high,low,close,vol
2011-09-01,0.000,4831.000,4831.000,4831.000,0
2011-09-02,0.000,4831.000,4831.000,4831.000,0
2011-09-05,4856.000,4856.000,4841.000,4850.000,6
2011-09-06,0.000,4850.000,4850.000,4850.000,0
2011-09-07,4833.000,4863.000,4833.000,4863.000,6
2011-09-08,0.000,4863.000,4863.000,4863.000,0
2011-09-09,0.000,4853.000,4853.000,4853.000,0
2011-09-13,0.000,4837.000,4837.000,4837.000,0
2011-09-14,0.000,4837.000,4837.000,4837.000,0
2011-09-15,4809.000,4809.000,4799.000,4804.000,6
2011-09-16,4780.000,4804.000,4780.000,4784.000,4
2011-09-19,4717.000,4720.000,4700.000,4700.000,12
2011-09-20,4708.000,4708.000,4700.000,4708.000,2
2011-09-21,0.000,4708.000,4708.000,4708.000,0
2011-09-22,0.000,4708.000,4708.000,4708.000,0
2011-09-23,4599.000,4708.000,4514.000,4523.000,22
2011-09-26,4440.000,4489.000,4435.000,4435.000,16
2011-09-27,0.000,4435.000,4435.000,4435.000,0
2011-09-28,4488.000,4488.000,4380.000,4380.000,8
2011-09-29,0.000,4380.000,4380.000,4380.000,0
2011-09-30,0.000,4359.000,4359.000,4359.000,0
2011-10-10,0.000,4359.000,4359.000,4359.000,0
2011-10-11,4342.000,4360.000,4341.000,4360.000,8
2011-10-12,4308.000,4357.000,4306.000,4321.000,10
2011-10-13,0.000,4321.000,4321.000,4321.000,0
2011-10-14,0.000,4324.000,4324.000,4324.000,0
2011-10-17,4292.000,4390.000,4240.000,4240.000,172
2011-10-18,4234.000,4240.000,4181.000,4217.000,86
2011-10-19,4191.000,4217.000,4119.000,4119.000,20
2011-10-20,3982.000,4119.000,3975.000,4002.000,32
2011-10-21,3997.000,4025.000,3968.000,4025.000,38
2011-10-24,4083.000,4150.000,4083.000,4133.000,18
2011-10-25,4068.000,4133.000,4068.000,4068.000,2
2011-10-26,4072.000,4072.000,4072.000,4072.000,18
2011-10-27,0.000,4072.000,4072.000,4072.000,0
2011-10-28,4250.000,4250.000,4150.000,4197.000,10
2011-10-31,4130.000,4150.000,4130.000,4140.000,4
2011-11-01,4122.000,4127.000,4067.000,4067.000,16
2011-11-02,4031.000,4067.000,4031.000,4060.000,18
2011-11-03,4079.000,4079.000,4040.000,4040.000,4
2011-11-04,4125.000,4138.000,4125.000,4138.000,18
2011-11-07,4155.000,4155.000,4149.000,4149.000,4
2011-11-08,4154.000,4154.000,4125.000,4153.000,36
